IDpol,ClaimAmount,cumulative_cost,cumulative_cost_share,claim_rank,cumulative_claim_share,Region,DriverAgeGroup,Vehicle Age Groups,Bonus-Malus Groups,VehGas,DrivAge,VehAge,BonusMalus,Exposure,ExtremeClaim
3115549,1204.0,45193802.28999979,0.7543714461697192,8471,0.3203373165935562,Ile-de-France,36-45,6-10,50,Regular,42,10,50,0.02,False
4178711,1204.0,45195006.28999979,0.7543915432444322,8472,0.3203751323551656,Provence-Alpes-Cotes-D'Azur,36-45,6-10,51-64,Regular,42,10,62,1.0,False
3151184,1204.0,45196210.28999979,0.7544116403191452,8473,0.32041294811677506,Ile-de-France,26-35,0-2,65-84,Diesel,33,2,72,0.3,False
3151194,1204.0,45197414.28999979,0.7544317373938583,8474,0.3204507638783845,Centre,26-35,16-20,65-84,Diesel,28,16,80,0.2,False
3151131,1204.0,45198618.28999979,0.7544518344685713,8475,0.32048857963999394,Ile-de-France,36-45,3-5,85-99,Diesel,41,5,85,0.83,False
3151155,1204.0,45199822.28999979,0.7544719315432844,8476,0.3205263954016034,Ile-de-France,26-35,16-20,85-99,Regular,32,16,88,0.76,False
3151202,1204.0,45201026.28999979,0.7544920286179974,8477,0.3205642111632128,Ile-de-France,26-35,16-20,100+,Diesel,28,17,118,0.8,False
3115487,1204.0,45202230.28999979,0.7545121256927104,8478,0.32060202692482226,Ile-de-France,36-45,11-15,85-99,Regular,38,11,95,0.67,False
3082736,1204.0,45203434.28999979,0.7545322227674235,8479,0.3206398426864317,Ile-de-France,46-55,3-5,65-84,Regular,46,5,80,1.0,False
4007252,1204.0,45204638.28999979,0.7545523198421366,8480,0.32067765844804114,Midi-Pyrenees,46-55,0-2,51-64,Regular,49,1,57,0.78,False
4070090,1204.0,45205842.28999979,0.7545724169168495,8481,0.3207154742096506,Haute-Normandie,36-45,0-2,50,Diesel,40,2,50,0.53,False
4010763,1204.0,45207046.28999979,0.7545925139915626,8482,0.32075328997126,Midi-Pyrenees,36-45,3-5,50,Regular,39,3,50,0.12,False
4084953,1204.0,45208250.28999979,0.7546126110662756,8483,0.32079110573286945,Languedoc-Roussillon,46-55,0-2,50,Diesel,47,1,50,0.28,False
4038081,1204.0,45209454.28999979,0.7546327081409887,8484,0.3208289214944789,Ile-de-France,46-55,0-2,50,Regular,49,1,50,0.73,False
4006167,1204.0,45210658.28999979,0.7546528052157017,8485,0.32086673725608833,Provence-Alpes-Cotes-D'Azur,46-55,3-5,100+,Diesel,46,4,100,0.07,False
5079390,1204.0,45211862.28999979,0.7546729022904147,8486,0.32090455301769777,Aquitaine,36-45,0-2,50,Diesel,45,1,50,0.94,False
5034703,1204.0,45213066.28999979,0.7546929993651278,8487,0.3209423687793072,Auvergne,36-45,0-2,50,Regular,44,2,50,0.58,False
5064444,1204.0,45214270.28999979,0.7547130964398407,8488,0.32098018454091665,Provence-Alpes-Cotes-D'Azur,26-35,0-2,51-64,Regular,27,1,64,0.79,False
5036890,1204.0,45215474.28999979,0.7547331935145538,8489,0.3210180003025261,Aquitaine,26-35,0-2,65-84,Regular,27,2,80,0.12,False
5036140,1204.0,45216678.28999979,0.7547532905892669,8490,0.3210558160641355,Centre,36-45,6-10,50,Diesel,39,10,50,0.65,False
5029693,1204.0,45217882.28999979,0.7547733876639799,8491,0.32109363182574496,Limousin,56-65,0-2,50,Diesel,56,2,50,0.4,False
5063277,1204.0,45219086.28999979,0.7547934847386929,8492,0.3211314475873544,Ile-de-France,36-45,0-2,65-84,Diesel,44,1,68,0.67,False
5017407,1204.0,45220290.28999979,0.754813581813406,8493,0.32116926334896384,Nord-Pas-de-Calais,66+,3-5,50,Regular,74,4,50,0.78,False
5039246,1204.0,45221494.28999979,0.754833678888119,8494,0.3212070791105733,Provence-Alpes-Cotes-D'Azur,26-35,0-2,51-64,Regular,34,2,56,0.8,False
5039416,1204.0,45222698.28999979,0.7548537759628321,8495,0.3212448948721827,Auvergne,56-65,0-2,50,Diesel,65,2,50,0.79,False
5073806,1204.0,45223902.28999979,0.754873873037545,8496,0.32128271063379216,Rhone-Alpes,26-35,6-10,65-84,Diesel,32,6,80,0.78,False
4050049,1204.0,45225106.28999979,0.7548939701122581,8497,0.3213205263954016,Rhone-Alpes,26-35,6-10,85-99,Diesel,31,7,90,0.79,False
3094017,1204.0,45226310.28999979,0.7549140671869712,8498,0.32135834215701103,Pays-de-la-Loire,36-45,3-5,51-64,Regular,38,5,58,1.0,False
3202370,1204.0,45227514.28999979,0.7549341642616842,8499,0.3213961579186205,Pays-de-la-Loire,56-65,11-15,65-84,Diesel,57,12,71,0.22,False
3211111,1204.0,45228718.28999979,0.7549542613363972,8500,0.3214339736802299,Pays-de-la-Loire,26-35,11-15,85-99,Regular,26,13,95,1.0,False
3068103,1204.0,45229922.28999979,0.7549743584111103,8501,0.32147178944183935,Pays-de-la-Loire,66+,11-15,51-64,Diesel,70,14,58,1.0,False
4044025,1204.0,45231126.28999979,0.7549944554858233,8502,0.3215096052034488,Ile-de-France,36-45,0-2,50,Regular,37,0,50,0.86,False
3206321,1204.0,45232330.28999979,0.7550145525605364,8503,0.32154742096505823,Pays-de-la-Loire,26-35,6-10,50,Diesel,31,9,50,0.53,False
3205861,1204.0,45233534.28999979,0.7550346496352494,8504,0.32158523672666767,Pays-de-la-Loire,56-65,16-20,65-84,Regular,60,16,68,0.84,False
3067536,1204.0,45234738.28999979,0.7550547467099624,8505,0.3216230524882771,Pays-de-la-Loire,56-65,11-15,65-84,Regular,58,13,65,1.0,False
3177343,1204.0,45235942.28999979,0.7550748437846755,8506,0.32166086824988654,Pays-de-la-Loire,56-65,11-15,50,Diesel,58,12,50,1.0,False
3067310,1204.0,45237146.28999979,0.7550949408593886,8507,0.321698684011496,Pays-de-la-Loire,46-55,16-20,50,Diesel,50,17,50,1.0,False
3184764,1204.0,45238350.28999979,0.7551150379341015,8508,0.3217364997731054,Pays-de-la-Loire,36-45,6-10,50,Diesel,44,7,50,1.0,False
4070042,1204.0,45239554.28999979,0.7551351350088146,8509,0.32177431553471486,Rhone-Alpes,46-55,0-2,65-84,Regular,53,2,72,0.53,False
3194024,1204.0,45240758.28999979,0.7551552320835276,8510,0.3218121312963243,Pays-de-la-Loire,26-35,3-5,65-84,Regular,33,3,71,1.0,False
3172356,1204.0,45241962.28999979,0.7551753291582406,8511,0.32184994705793374,Pays-de-la-Loire,36-45,6-10,51-64,Diesel,40,9,58,0.88,False
3172354,1204.0,45243166.28999979,0.7551954262329537,8512,0.3218877628195432,Pays-de-la-Loire,36-45,6-10,50,Diesel,43,8,50,0.75,False
3184735,1204.0,45244370.28999979,0.7552155233076667,8513,0.3219255785811526,Pays-de-la-Loire,36-45,6-10,100+,Diesel,36,9,118,1.0,False
3132663,1204.0,45245574.28999979,0.7552356203823798,8514,0.32196339434276205,Aquitaine,36-45,3-5,51-64,Regular,44,3,63,1.0,False
3173719,1204.0,45246778.28999979,0.7552557174570927,8515,0.3220012101043715,Pays-de-la-Loire,56-65,11-15,65-84,Regular,64,14,80,0.66,False
3169003,1204.0,45247982.28999979,0.7552758145318058,8516,0.32203902586598093,Pays-de-la-Loire,18-25,11-15,85-99,Regular,23,12,90,0.62,False
3047539,1204.0,45249186.28999979,0.7552959116065189,8517,0.32207684162759037,Pays-de-la-Loire,46-55,11-15,50,Diesel,51,13,50,1.0,False
4028647,1204.0,45250390.28999979,0.7553160086812319,8518,0.3221146573891998,Picardie,36-45,0-2,50,Diesel,45,1,50,0.36,False
4025668,1204.0,45251594.28999979,0.7553361057559449,8519,0.32215247315080925,Franche-Comte,56-65,0-2,50,Diesel,56,2,50,0.36,False
4008453,1204.0,45252798.28999979,0.755356202830658,8520,0.3221902889124187,Pays-de-la-Loire,36-45,3-5,50,Diesel,44,4,50,0.94,False
4160476,1204.0,45254002.28999979,0.755376299905371,8521,0.3222281046740281,Provence-Alpes-Cotes-D'Azur,26-35,3-5,51-64,Regular,32,3,60,0.9,False
4133293,1204.0,45255206.28999979,0.7553963969800841,8522,0.32226592043563757,Provence-Alpes-Cotes-D'Azur,46-55,3-5,51-64,Regular,53,4,63,0.53,False
4138632,1204.0,45256410.28999979,0.755416494054797,8523,0.322303736197247,Provence-Alpes-Cotes-D'Azur,66+,16-20,50,Regular,78,17,50,1.0,False
4138649,1204.0,45257614.28999979,0.7554365911295101,8524,0.32234155195885644,Provence-Alpes-Cotes-D'Azur,46-55,16-20,51-64,Regular,46,17,62,1.0,False
4124161,1204.0,45258818.28999979,0.7554566882042232,8525,0.3223793677204659,Provence-Alpes-Cotes-D'Azur,36-45,11-15,65-84,Diesel,42,13,73,1.0,False
4002743,1204.0,45260022.28999979,0.7554767852789362,8526,0.3224171834820753,Languedoc-Roussillon,36-45,6-10,65-84,Regular,41,8,72,0.71,False
3164342,1204.0,45261226.28999979,0.7554968823536492,8527,0.32245499924368476,Provence-Alpes-Cotes-D'Azur,46-55,16-20,50,Regular,52,16,50,0.57,False
3183299,1204.0,45262430.28999979,0.7555169794283623,8528,0.3224928150052942,Pays-de-la-Loire,66+,3-5,51-64,Regular,89,4,62,1.0,False
3172406,1204.0,45263634.28999979,0.7555370765030753,8529,0.32253063076690364,Pays-de-la-Loire,36-45,3-5,85-99,Regular,41,4,85,0.76,False
3164222,1204.0,45264838.28999979,0.7555571735777884,8530,0.3225684465285131,Pays-de-la-Loire,18-25,6-10,100+,Regular,25,6,112,1.0,False
3213232,1204.0,45266042.28999979,0.7555772706525014,8531,0.3226062622901225,Pays-de-la-Loire,46-55,0-2,51-64,Diesel,54,2,58,1.0,False
4171364,1204.0,45267246.28999979,0.7555973677272144,8532,0.32264407805173195,Centre,66+,16-20,50,Regular,79,17,50,1.0,False
3183389,1204.0,45268450.28999979,0.7556174648019275,8533,0.3226818938133414,Pays-de-la-Loire,36-45,6-10,51-64,Regular,42,10,57,1.0,False
3157534,1204.0,45269654.28999979,0.7556375618766406,8534,0.32271970957495083,Pays-de-la-Loire,26-35,3-5,51-64,Diesel,30,3,63,0.7,False
3190360,1204.0,45270858.28999979,0.7556576589513535,8535,0.32275752533656027,Pays-de-la-Loire,36-45,3-5,51-64,Regular,38,4,58,1.0,False
3201273,1204.0,45272062.28999979,0.7556777560260666,8536,0.3227953410981697,Pays-de-la-Loire,36-45,11-15,50,Diesel,43,11,50,1.0,False
4173669,1204.0,45273266.28999979,0.7556978531007796,8537,0.32283315685977915,Provence-Alpes-Cotes-D'Azur,66+,3-5,50,Regular,73,5,50,1.0,False
3149197,1204.0,45274470.28999979,0.7557179501754926,8538,0.3228709726213886,Languedoc-Roussillon,18-25,11-15,100+,Regular,25,13,147,1.0,False
3172390,1204.0,45275674.28999979,0.7557380472502057,8539,0.322908788382998,Pays-de-la-Loire,46-55,6-10,65-84,Diesel,50,6,68,0.78,False
3049060,1204.0,45276878.28999979,0.7557581443249187,8540,0.32294660414460746,Pays-de-la-Loire,46-55,3-5,50,Regular,48,5,50,1.0,False
3172388,1204.0,45278082.28999979,0.7557782413996318,8541,0.3229844199062169,Pays-de-la-Loire,36-45,6-10,100+,Regular,36,7,118,0.82,False
3164335,1204.0,45279286.28999979,0.7557983384743447,8542,0.32302223566782634,Pays-de-la-Loire,26-35,3-5,50,Diesel,35,4,50,0.58,False
3168887,1204.0,45280490.28999979,0.7558184355490578,8543,0.3230600514294358,Pays-de-la-Loire,66+,0-2,50,Regular,75,1,50,1.0,False
3205969,1204.0,45281694.28999979,0.7558385326237709,8544,0.3230978671910452,Pays-de-la-Loire,46-55,6-10,51-64,Diesel,47,10,62,1.0,False
4001545,1204.0,45282898.28999979,0.7558586296984839,8545,0.32313568295265466,Provence-Alpes-Cotes-D'Azur,66+,3-5,65-84,Regular,74,4,80,0.07,False
4039801,1204.0,45284102.28999979,0.7558787267731969,8546,0.3231734987142641,Provence-Alpes-Cotes-D'Azur,36-45,0-2,50,Diesel,41,1,50,0.81,False
4020433,1204.0,45285306.28999979,0.75589882384791,8547,0.32321131447587353,Corse,46-55,0-2,50,Diesel,54,2,50,0.96,False
4042123,1204.0,45286510.28999979,0.755918920922623,8548,0.323249130237483,Rhone-Alpes,36-45,0-2,50,Diesel,42,1,50,0.9,False
4074703,1204.0,45287714.28999979,0.7559390179973361,8549,0.3232869459990924,Nord-Pas-de-Calais,18-25,6-10,65-84,Diesel,24,6,80,0.78,False
4136163,1204.0,45288918.28999979,0.755959115072049,8550,0.32332476176070185,Provence-Alpes-Cotes-D'Azur,56-65,6-10,50,Regular,62,9,50,1.0,False
3185416,1204.0,45290122.28999979,0.7559792121467621,8551,0.3233625775223113,Pays-de-la-Loire,36-45,3-5,50,Regular,42,5,50,1.0,False
4134302,1204.0,45291326.28999979,0.7559993092214752,8552,0.32340039328392073,Provence-Alpes-Cotes-D'Azur,36-45,3-5,50,Diesel,42,3,50,0.95,False
3168889,1204.0,45292530.28999979,0.7560194062961882,8553,0.32343820904553017,Bretagne,36-45,6-10,51-64,Diesel,40,6,57,0.45,False
3157482,1204.0,45293734.28999979,0.7560395033709012,8554,0.3234760248071396,Pays-de-la-Loire,36-45,3-5,51-64,Regular,39,3,51,0.24,False
4134312,1204.0,45294938.28999979,0.7560596004456143,8555,0.32351384056874904,Provence-Alpes-Cotes-D'Azur,46-55,6-10,51-64,Regular,49,10,62,1.0,False
3184325,1204.0,45296142.28999979,0.7560796975203273,8556,0.3235516563303585,Pays-de-la-Loire,36-45,11-15,51-64,Regular,38,14,58,1.0,False
3187004,1204.0,45297346.28999979,0.7560997945950404,8557,0.3235894720919679,Pays-de-la-Loire,56-65,11-15,50,Diesel,59,15,50,1.0,False
3185591,1204.0,45298550.28999979,0.7561198916697534,8558,0.32362728785357736,Pays-de-la-Loire,36-45,11-15,50,Diesel,42,12,50,1.0,False
3049310,1204.0,45299754.28999979,0.7561399887444664,8559,0.3236651036151868,Pays-de-la-Loire,36-45,3-5,50,Regular,44,3,50,1.0,False
4074074,1204.0,45300958.28999979,0.7561600858191795,8560,0.32370291937679624,Limousin,26-35,0-2,51-64,Diesel,29,2,60,0.78,False
3164396,1204.0,45302162.28999979,0.7561801828938924,8561,0.3237407351384057,Champagne-Ardenne,36-45,0-2,50,Regular,45,2,50,1.0,False
3164325,1204.0,45303366.28999979,0.7562002799686055,8562,0.3237785509000151,Pays-de-la-Loire,46-55,6-10,50,Diesel,48,10,50,0.99,False
3068027,1204.0,45304570.28999979,0.7562203770433186,8563,0.32381636666162456,Pays-de-la-Loire,26-35,11-15,51-64,Regular,33,15,63,1.0,False
3164288,1204.0,45305774.28999979,0.7562404741180316,8564,0.323854182423234,Pays-de-la-Loire,18-25,16-20,100+,Regular,24,17,125,1.0,False
3204788,1204.0,45306978.28999979,0.7562605711927446,8565,0.32389199818484343,Pays-de-la-Loire,46-55,3-5,50,Regular,52,5,50,1.0,False
4009948,1204.0,45308182.28999979,0.7562806682674577,8566,0.32392981394645287,Picardie,26-35,6-10,65-84,Diesel,26,6,80,0.03,False
4085754,1204.0,45309386.28999979,0.7563007653421707,8567,0.3239676297080623,Picardie,18-25,0-2,100+,Diesel,23,2,118,0.28,False
4043843,1204.0,45310590.28999979,0.7563208624168838,8568,0.32400544546967175,Lorraine,36-45,0-2,50,Diesel,39,1,50,0.09,False
4032402,1204.0,45311794.28999979,0.7563409594915967,8569,0.3240432612312812,Aquitaine,56-65,6-10,50,Diesel,60,8,50,0.5,False
4020569,1204.0,45312998.28999979,0.7563610565663098,8570,0.3240810769928906,Bretagne,36-45,3-5,50,Regular,42,3,50,0.03,False
4001471,1204.0,45314202.28999979,0.7563811536410229,8571,0.32411889275450007,Provence-Alpes-Cotes-D'Azur,36-45,0-2,50,Diesel,38,1,50,0.2,False
4034634,1204.0,45315406.28999979,0.7564012507157359,8572,0.3241567085161095,Basse-Normandie,26-35,0-2,50,Diesel,34,1,50,0.57,False
4017925,1204.0,45316610.28999979,0.7564213477904489,8573,0.32419452427771894,Ile-de-France,46-55,0-2,51-64,Regular,47,2,58,0.78,False
3102162,1204.0,45317814.28999979,0.756441444865162,8574,0.3242323400393284,Bretagne,46-55,0-2,65-84,Diesel,55,2,69,1.0,False
3049070,1204.0,45319018.28999979,0.756461541939875,8575,0.3242701558009378,Bretagne,46-55,6-10,85-99,Regular,55,6,86,1.0,False
3199472,1204.0,45320222.28999979,0.7564816390145881,8576,0.32430797156254726,Bretagne,46-55,6-10,65-84,Diesel,46,6,76,1.0,False
3206011,1204.0,45321426.28999979,0.756501736089301,8577,0.3243457873241567,Bretagne,56-65,6-10,65-84,Diesel,59,8,67,1.0,False
3151478,1204.0,45322630.28999979,0.7565218331640141,8578,0.32438360308576614,Bretagne,46-55,0-2,50,Diesel,47,0,50,0.47,False
3109696,1204.0,45323834.28999979,0.7565419302387272,8579,0.3244214188473756,Bretagne,26-35,11-15,51-64,Diesel,28,15,64,0.91,False
3127122,1204.0,45325038.28999979,0.7565620273134402,8580,0.324459234608985,Pays-de-la-Loire,46-55,3-5,50,Regular,52,5,50,1.0,False
4002627,1204.0,45326242.28999979,0.7565821243881532,8581,0.32449705037059445,Ile-de-France,56-65,3-5,50,Diesel,64,4,50,0.28,False
3102042,1204.0,45327446.28999979,0.7566022214628663,8582,0.3245348661322039,Bretagne,56-65,3-5,50,Regular,63,4,50,1.0,False
4139381,1204.0,45328650.28999979,0.7566223185375793,8583,0.32457268189381333,Centre,46-55,16-20,50,Diesel,54,17,50,0.54,False
3062692,1204.0,45329854.28999979,0.7566424156122923,8584,0.32461049765542277,Bretagne,56-65,21+,50,Regular,60,22,50,0.66,False
5067354,1204.0,45331058.28999979,0.7566625126870054,8585,0.3246483134170322,Provence-Alpes-Cotes-D'Azur,18-25,0-2,85-99,Diesel,25,1,85,0.92,False
5064210,1204.0,45332262.28999979,0.7566826097617184,8586,0.32468612917864165,Provence-Alpes-Cotes-D'Azur,56-65,0-2,50,Diesel,57,1,50,0.79,False
5044190,1204.0,45333466.28999979,0.7567027068364315,8587,0.3247239449402511,Ile-de-France,26-35,0-2,65-84,Diesel,35,2,72,0.05,False
5083726,1204.0,45334670.28999979,0.7567228039111444,8588,0.3247617607018605,Rhone-Alpes,56-65,3-5,50,Diesel,65,3,50,0.28,False
5018232,1204.0,45335874.28999979,0.7567429009858575,8589,0.32479957646346996,Provence-Alpes-Cotes-D'Azur,66+,0-2,50,Diesel,69,1,50,0.78,False
5014156,1204.0,45337078.28999979,0.7567629980605706,8590,0.3248373922250794,Bourgogne,56-65,3-5,50,Regular,59,5,50,0.36,False
3049257,1204.0,45338282.28999979,0.7567830951352836,8591,0.32487520798668884,Bretagne,46-55,0-2,50,Diesel,55,2,50,0.5,False
4146909,1204.0,45339486.28999979,0.7568031922099966,8592,0.3249130237482983,Provence-Alpes-Cotes-D'Azur,36-45,3-5,50,Diesel,40,5,50,0.91,False
4160510,1204.0,45340690.28999979,0.7568232892847097,8593,0.3249508395099077,Provence-Alpes-Cotes-D'Azur,66+,0-2,50,Regular,68,0,50,0.77,False
4124105,1204.0,45341894.28999979,0.7568433863594227,8594,0.32498865527151716,Provence-Alpes-Cotes-D'Azur,36-45,11-15,50,Regular,38,11,50,1.0,False
4146982,1204.0,45343098.28999979,0.7568634834341358,8595,0.3250264710331266,Provence-Alpes-Cotes-D'Azur,56-65,3-5,50,Diesel,59,5,50,1.0,False
4133315,1204.0,45344302.28999979,0.7568835805088487,8596,0.32506428679473603,Ile-de-France,36-45,11-15,50,Diesel,37,11,50,1.0,False
4160528,1204.0,45345506.28999979,0.7569036775835618,8597,0.3251021025563455,Provence-Alpes-Cotes-D'Azur,26-35,6-10,65-84,Regular,28,7,75,0.16,False
3199884,1204.0,45346710.28999979,0.7569237746582749,8598,0.3251399183179549,Centre,46-55,3-5,50,Diesel,55,5,50,0.83,False
3194896,1204.0,45347914.28999979,0.7569438717329879,8599,0.32517773407956435,Centre,66+,0-2,51-64,Regular,69,1,62,1.0,False
3198918,1204.0,45349118.28999979,0.7569639688077009,8600,0.3252155498411738,Centre,56-65,11-15,50,Diesel,58,14,50,0.77,False
3097711,1204.0,45350322.28999979,0.756984065882414,8601,0.32525336560278323,Ile-de-France,26-35,6-10,51-64,Regular,34,9,62,1.0,False
3149226,1204.0,45351526.28999979,0.757004162957127,8602,0.32529118136439267,Centre,18-25,11-15,100+,Diesel,21,11,100,0.14,False
3172942,1204.0,45352730.28999979,0.7570242600318401,8603,0.3253289971260021,Ile-de-France,36-45,0-2,50,Diesel,39,1,50,0.33,False
3172934,1204.0,45353934.28999979,0.757044357106553,8604,0.32536681288761155,Centre,66+,0-2,51-64,Diesel,73,0,62,0.5,False
3097803,1204.0,45355138.28999979,0.7570644541812661,8605,0.325404628649221,Centre,56-65,6-10,50,Diesel,57,6,50,1.0,False
3172883,1204.0,45356342.28999979,0.7570845512559792,8606,0.3254424444108304,Centre,26-35,11-15,51-64,Regular,32,11,64,0.56,False
4138049,1204.0,45357546.28999979,0.7571046483306921,8607,0.32548026017243986,Centre,66+,3-5,65-84,Regular,83,4,76,1.0,False
3062598,1204.0,45358750.28999979,0.7571247454054052,8608,0.3255180759340493,Bretagne,46-55,6-10,51-64,Diesel,53,6,62,1.0,False
3212989,1204.0,45359954.28999979,0.7571448424801183,8609,0.32555589169565874,Bretagne,18-25,0-2,65-84,Diesel,24,1,72,0.13,False
3210674,1204.0,45361158.28999979,0.7571649395548313,8610,0.3255937074572682,Bretagne,46-55,6-10,51-64,Diesel,46,9,62,0.66,False
3198561,1204.0,45362362.28999979,0.7571850366295443,8611,0.3256315232188776,Bretagne,36-45,3-5,65-84,Regular,41,4,75,0.93,False
3109602,1204.0,45363566.28999979,0.7572051337042573,8612,0.32566933898048706,Bretagne,26-35,16-20,100+,Regular,31,18,100,0.75,False
3044126,1204.0,45364770.28999979,0.7572252307789704,8613,0.3257071547420965,Nord-Pas-de-Calais,26-35,0-2,51-64,Diesel,34,0,64,0.78,False
3044336,1204.0,45365974.28999979,0.7572453278536835,8614,0.32574497050370593,Rhone-Alpes,36-45,0-2,85-99,Diesel,37,2,98,0.7,False
4042460,1204.0,45367178.28999979,0.7572654249283964,8615,0.32578278626531537,Languedoc-Roussillon,56-65,3-5,50,Diesel,61,3,50,0.07,False
4006737,1204.0,45368382.28999979,0.7572855220031095,8616,0.3258206020269248,Provence-Alpes-Cotes-D'Azur,66+,3-5,50,Diesel,68,4,50,0.7,False
4024624,1204.0,45369586.28999979,0.7573056190778226,8617,0.32585841778853425,Provence-Alpes-Cotes-D'Azur,56-65,3-5,50,Diesel,61,3,50,0.28,False
4042999,1204.0,45370790.28999979,0.7573257161525356,8618,0.3258962335501437,Provence-Alpes-Cotes-D'Azur,56-65,0-2,50,Diesel,60,1,50,0.05,False
4082180,1204.0,45371994.28999979,0.7573458132272486,8619,0.3259340493117531,Provence-Alpes-Cotes-D'Azur,26-35,3-5,65-84,Regular,27,5,76,0.28,False
3000851,1204.0,45373198.28999979,0.7573659103019617,8620,0.32597186507336257,Ile-de-France,26-35,6-10,65-84,Regular,33,10,68,0.87,False
3034001,1204.0,45374402.28999979,0.7573860073766747,8621,0.326009680834972,Midi-Pyrenees,36-45,0-2,65-84,Diesel,38,0,67,0.13,False
